8,2016-01-22-142,10.0
8,2016-01-24-58,61.0
8,2016-01-24-70,102.0
8,2016-01-24-82,74.0
8,2016-01-24-94,35.0
8,2016-01-24-106,39.0
8,2016-01-24-118,20.0
8,2016-01-24-130,84.0
8,2016-01-24-142,9.0
8,2016-01-26-46,443.0
8,2016-01-26-58,249.0
8,2016-01-26-70,107.0
8,2016-01-26-82,155.0
8,2016-01-26-94,127.0
8,2016-01-26-106,169.0
8,2016-01-26-118,23.0
8,2016-01-26-130,134.0
8,2016-01-26-142,10.0
8,2016-01-28-58,180.0
8,2016-01-28-70,81.0
8,2016-01-28-82,106.0
8,2016-01-28-94,121.0
8,2016-01-28-106,181.0
8,2016-01-28-118,70.0
8,2016-01-28-130,174.0
8,2016-01-28-142,11.0
8,2016-01-30-46,66.0
8,2016-01-30-58,82.0
8,2016-01-30-70,168.0
8,2016-01-30-82,217.0
8,2016-01-30-94,129.0
8,2016-01-30-106,42.0
8,2016-01-30-118,11.0
8,2016-01-30-130,37.0
8,2016-01-30-142,7.0
9,2016-01-22-46,2.0
9,2016-01-22-58,6.0
9,2016-01-22-70,2.0
9,2016-01-22-82,4.0
9,2016-01-22-94,2.0
9,2016-01-22-106,3.0
9,2016-01-22-118,2.0
9,2016-01-22-130,2.0
9,2016-01-22-142,2.0
9,2016-01-24-58,3.0
9,2016-01-24-70,8.0
9,2016-01-24-82,4.0
9,2016-01-24-94,2.0
9,2016-01-24-106,8.0
9,2016-01-24-118,5.0
9,2016-01-24-130,2.0
9,2016-01-24-142,2.0
9,2016-01-26-46,2.0
9,2016-01-26-58,26.0
9,2016-01-26-70,8.0
9,2016-01-26-82,6.0
9,2016-01-26-94,4.0
9,2016-01-26-106,2.0
9,2016-01-26-118,2.0
9,2016-01-26-130,2.0
9,2016-01-26-142,1.0
9,2016-01-28-58,9.0
9,2016-01-28-70,3.0
9,2016-01-28-82,2.0
9,2016-01-28-94,1.0
9,2016-01-28-106,2.0
9,2016-01-28-118,2.0
9,2016-01-28-130,2.0
9,2016-01-28-142,2.0
9,2016-01-30-46,2.0
9,2016-01-30-58,3.0
9,2016-01-30-70,2.0
9,2016-01-30-82,4.0
9,2016-01-30-94,2.0
9,2016-01-30-106,3.0
9,2016-01-30-118,2.0
9,2016-01-30-130,2.0
9,2016-01-30-142,2.0
10,2016-01-22-46,1.0
10,2016-01-22-58,5.0
10,2016-01-22-70,1.0
10,2016-01-22-82,2.0
10,2016-01-22-94,2.0
10,2016-01-22-106,1.0
10,2016-01-22-118,1.0
10,2016-01-22-130,0.0
10,2016-01-22-142,1.0
10,2016-01-24-58,2.0
10,2016-01-24-70,1.0
10,2016-01-24-82,1.0
10,2016-01-24-94,2.0
10,2016-01-24-106,1.0
10,2016-01-24-118,2.0
10,2016-01-24-130,1.0
10,2016-01-24-142,0.0
10,2016-01-26-46,2.0
10,2016-01-26-58,3.0
10,2016-01-26-70,1.0
10,2016-01-26-82,1.0
10,2016-01-26-94,1.0
10,2016-01-26-106,1.0
10,2016-01-26-118,1.0
10,2016-01-26-130,2.0
10,2016-01-26-142,0.0
10,2016-01-28-58,1.0
10,2016-01-28-70,1.0
10,2016-01-28-82,1.0
10,2016-01-28-94,0.0
10,2016-01-28-106,1.0
10,2016-01-28-118,1.0
10,2016-01-28-130,1.0
10,2016-01-28-142,0.0
10,2016-01-30-46,2.0
10,2016-01-30-58,2.0
10,2016-01-30-70,4.0
10,2016-01-30-82,2.0
10,2016-01-30-94,1.0
10,2016-01-30-106,1.0
10,2016-01-30-118,1.0
10,2016-01-30-130,1.0
10,2016-01-30-142,0.0
11,2016-01-22-46,2.0
11,2016-01-22-58,1.0
11,2016-01-22-70,2.0
11,2016-01-22-82,2.0
11,2016-01-22-94,1.0
11,2016-01-22-106,4.0
11,2016-01-22-118,1.0
11,2016-01-22-130,1.0
11,2016-01-22-142,1.0
11,2016-01-24-58,2.0
11,2016-01-24-70,3.0
11,2016-01-24-82,3.0
11,2016-01-24-94,2.0
11,2016-01-24-106,3.0
11,2016-01-24-118,2.0
11,2016-01-24-130,2.0
11,2016-01-24-142,1.0
11,2016-01-26-46,2.0
11,2016-01-26-58,7.0
11,2016-01-26-70,7.0
11,2016-01-26-82,2.0
11,2016-01-26-94,1.0
11,2016-01-26-106,2.0
11,2016-01-26-118,1.0
11,2016-01-26-130,1.0
11,2016-01-26-142,1.0
11,2016-01-28-58,3.0
11,2016-01-28-70,2.0
11,2016-01-28-82,1.0
11,2016-01-28-94,1.0
11,2016-01-28-106,2.0
11,2016-01-28-118,1.0
11,2016-01-28-130,1.0
11,2016-01-28-142,1.0
11,2016-01-30-46,7.0
11,2016-01-30-58,2.0
11,2016-01-30-70,1.0
11,2016-01-30-82,2.0
11,2016-01-30-94,1.0
11,2016-01-30-106,2.0
11,2016-01-30-118,1.0
11,2016-01-30-130,1.0
11,2016-01-30-142,1.0
12,2016-01-22-46,6.0
12,2016-01-22-58,5.0
12,2016-01-22-70,4.0
12,2016-01-22-82,5.0
12,2016-01-22-94,4.0
12,2016-01-22-106,15.0
12,2016-01-22-118,5.0
12,2016-01-22-130,6.0
12,2016-01-22-142,22.0
12,2016-01-24-58,3.0
12,2016-01-24-70,11.0
12,2016-01-24-82,5.0
12,2016-01-24-94,6.0
12,2016-01-24-106,6.0
12,2016-01-24-118,5.0
12,2016-01-24-130,9.0
12,2016-01-24-142,14.0
12,2016-01-26-46,14.0
12,2016-01-26-58,17.0
12,2016-01-26-70,48.0
12,2016-01-26-82,3.0
12,2016-01-26-94,4.0
12,2016-01-26-106,13.0
12,2016-01-26-118,3.0
12,2016-01-26-130,7.0
12,2016-01-26-142,22.0
12,2016-01-28-58,5.0
12,2016-01-28-70,4.0
12,2016-01-28-82,4.0
12,2016-01-28-94,4.0
12,2016-01-28-106,8.0
12,2016-01-28-118,4.0
12,2016-01-28-130,6.0
12,2016-01-28-142,30.0
12,2016-01-30-46,16.0
12,2016-01-30-58,2.0
12,2016-01-30-70,5.0
12,2016-01-30-82,4.0
12,2016-01-30-94,4.0
12,2016-01-30-106,5.0
12,2016-01-30-118,4.0
12,2016-01-30-130,5.0
12,2016-01-30-142,7.0
13,2016-01-22-46,1.0
13,2016-01-22-58,5.0
13,2016-01-22-70,1.0
13,2016-01-22-82,1.0
13,2016-01-22-94,1.0
13,2016-01-22-106,1.0
13,2016-01-22-118,1.0
13,2016-01-22-130,1.0
13,2016-01-22-142,1.0
13,2016-01-24-58,2.0
13,2016-01-24-70,3.0
13,2016-01-24-82,2.0
13,2016-01-24-94,1.0
13,2016-01-24-106,1.0
13,2016-01-24-118,1.0
13,2016-01-24-130,1.0
13,2016-01-24-142,1.0
13,2016-01-26-46,3.0
13,2016-01-26-58,18.0
13,2016-01-26-70,5.0
13,2016-01-26-82,1.0
13,2016-01-26-94,1.0
13,2016-01-26-106,1.0
13,2016-01-26-118,1.0
13,2016-01-26-130,1.0
13,2016-01-26-142,0.0
13,2016-01-28-58,1.0
13,2016-01-28-70,2.0
13,2016-01-28-82,1.0
13,2016-01-28-94,1.0
13,2016-01-28-106,1.0
13,2016-01-28-118,1.0
13,2016-01-28-130,1.0
13,2016-01-28-142,1.0
13,2016-01-30-46,1.0
13,2016-01-30-58,2.0
13,2016-01-30-70,2.0
13,2016-01-30-82,1.0
13,2016-01-30-94,1.0
13,2016-01-30-106,1.0
13,2016-01-30-118,0.0
13,2016-01-30-130,1.0
13,2016-01-30-142,1.0
14,2016-01-22-46,65.0
14,2016-01-22-58,6.0
14,2016-01-22-70,4.0
14,2016-01-22-82,4.0
14,2016-01-22-94,11.0
14,2016-01-22-106,64.0
14,2016-01-22-118,7.0
14,2016-01-22-130,16.0
14,2016-01-22-142,7.0
14,2016-01-24-58,9.0
14,2016-01-24-70,37.0
14,2016-01-24-82,9.0
14,2016-01-24-94,10.0
14,2016-01-24-106,8.0
14,2016-01-24-118,11.0
14,2016-01-24-130,9.0
14,2016-01-24-142,12.0
14,2016-01-26-46,85.0
14,2016-01-26-58,62.0
14,2016-01-26-70,33.0
14,2016-01-26-82,50.0
14,2016-01-26-94,52.0
14,2016-01-26-106,67.0
14,2016-01-26-118,4.0
14,2016-01-26-130,9.0
14,2016-01-26-142,3.0
14,2016-01-28-58,45.0
14,2016-01-28-70,14.0
14,2016-01-28-82,4.0
14,2016-01-28-94,24.0
14,2016-01-28-106,44.0
14,2016-01-28-118,8.0
14,2016-01-28-130,33.0
14,2016-01-28-142,3.0
14,2016-01-30-46,31.0
14,2016-01-30-58,10.0
14,2016-01-30-70,22.0
14,2016-01-30-82,58.0
14,2016-01-30-94,20.0
14,2016-01-30-106,32.0
14,2016-01-30-118,4.0
14,2016-01-30-130,8.0
14,2016-01-30-142,3.0
15,2016-01-22-46,1.0
15,2016-01-22-58,0.0
15,2016-01-22-70,0.0
15,2016-01-22-82,0.0
15,2016-01-22-94,0.0
15,2016-01-22-106,0.0
15,2016-01-22-118,2.0
15,2016-01-22-130,0.0
15,2016-01-22-142,0.0
15,2016-01-24-58,0.0
15,2016-01-24-70,1.0
15,2016-01-24-82,0.0
15,2016-01-24-94,1.0
15,2016-01-24-106,0.0
15,2016-01-24-118,0.0
15,2016-01-24-130,0.0
15,2016-01-24-142,0.0
15,2016-01-26-46,0.0
15,2016-01-26-58,1.0
15,2016-01-26-70,0.0
15,2016-01-26-82,0.0
15,2016-01-26-94,0.0
15,2016-01-26-106,0.0
15,2016-01-26-118,0.0
15,2016-01-26-130,0.0
15,2016-01-26-142,0.0
15,2016-01-28-58,0.0
15,2016-01-28-70,0.0
15,2016-01-28-82,0.0
15,2016-01-28-94,0.0
15,2016-01-28-106,0.0
15,2016-01-28-118,0.0
15,2016-01-28-130,0.0
15,2016-01-28-142,0.0
15,2016-01-30-46,0.0
15,2016-01-30-58,0.0
15,2016-01-30-70,0.0
15,2016-01-30-82,0.0
15,2016-01-30-94,0.0
15,2016-01-30-106,0.0
15,2016-01-30-118,0.0
15,2016-01-30-130,0.0
15,2016-01-30-142,0.0
16,2016-01-22-46,1.0
16,2016-01-22-58,8.0
16,2016-01-22-70,3.0
16,2016-01-22-82,3.0
16,2016-01-22-94,1.0
16,2016-01-22-106,1.0
16,2016-01-22-118,1.0
16,2016-01-22-130,0.0
16,2016-01-22-142,1.0
16,2016-01-24-58,1.0
16,2016-01-24-70,3.0
16,2016-01-24-82,2.0
16,2016-01-24-94,1.0
16,2016-01-24-106,1.0
16,2016-01-24-118,1.0
16,2016-01-24-130,1.0
16,2016-01-24-142,1.0
16,2016-01-26-46,2.0
16,2016-01-26-58,12.0
16,2016-01-26-70,1.0
16,2016-01-26-82,2.0
16,2016-01-26-94,1.0
16,2016-01-26-106,1.0
16,2016-01-26-118,1.0
16,2016-01-26-130,1.0
16,2016-01-26-142,0.0
16,2016-01-28-58,8.0
16,2016-01-28-70,2.0
16,2016-01-28-82,4.0
16,2016-01-28-94,1.0
16,2016-01-28-106,0.0
16,2016-01-28-118,1.0
16,2016-01-28-130,2.0
16,2016-01-28-142,1.0
16,2016-01-30-46,2.0
16,2016-01-30-58,1.0
16,2016-01-30-70,2.0
16,2016-01-30-82,5.0
16,2016-01-30-94,1.0
16,2016-01-30-106,0.0
16,2016-01-30-118,0.0
16,2016-01-30-130,0.0
16,2016-01-30-142,0.0
17,2016-01-22-46,1.0
17,2016-01-22-58,1.0
17,2016-01-22-70,1.0
17,2016-01-22-82,1.0
17,2016-01-22-94,1.0
17,2016-01-22-106,1.0
17,2016-01-22-118,1.0
17,2016-01-22-130,1.0
17,2016-01-22-142,1.0
17,2016-01-24-58,1.0
17,2016-01-24-70,2.0
17,2016-01-24-82,1.0
17,2016-01-24-94,1.0
17,2016-01-24-106,1.0
17,2016-01-24-118,0.0
17,2016-01-24-130,1.0
17,2016-01-24-142,0.0
17,2016-01-26-46,1.0
17,2016-01-26-58,6.0
17,2016-01-26-70,2.0
17,2016-01-26-82,0.0
17,2016-01-26-94,0.0
17,2016-01-26-106,1.0
17,2016-01-26-118,1.0
17,2016-01-26-130,0.0
17,2016-01-26-142,0.0
17,2016-01-28-58,0.0
17,2016-01-28-70,1.0
17,2016-01-28-82,2.0
17,2016-01-28-94,0.0
17,2016-01-28-106,1.0
17,2016-01-28-118,0.0
17,2016-01-28-130,0.0
17,2016-01-28-142,1.0
17,2016-01-30-46,1.0
17,2016-01-30-58,1.0
17,2016-01-30-70,1.0
17,2016-01-30-82,0.0
17,2016-01-30-94,0.0
17,2016-01-30-106,1.0
17,2016-01-30-118,1.0
17,2016-01-30-130,0.0
17,2016-01-30-142,1.0
18,2016-01-22-46,1.0
18,2016-01-22-58,4.0
18,2016-01-22-70,3.0
18,2016-01-22-82,4.0
18,2016-01-22-94,2.0
18,2016-01-22-106,2.0
18,2016-01-22-118,1.0
18,2016-01-22-130,1.0
18,2016-01-22-142,3.0
18,2016-01-24-58,2.0
18,2016-01-24-70,3.0
18,2016-01-24-82,2.0
18,2016-01-24-94,1.0
18,2016-01-24-106,1.0
18,2016-01-24-118,1.0
18,2016-01-24-130,1.0
18,2016-01-24-142,10.0
18,2016-01-26-46,1.0
18,2016-01-26-58,2.0
18,2016-01-26-70,2.0
18,2016-01-26-82,3.0
18,2016-01-26-94,1.0
18,2016-01-26-106,3.0
18,2016-01-26-118,1.0
18,2016-01-26-130,1.0
18,2016-01-26-142,1.0
18,2016-01-28-58,3.0
18,2016-01-28-70,2.0
18,2016-01-28-82,3.0
18,2016-01-28-94,1.0
18,2016-01-28-106,1.0
18,2016-01-28-118,1.0
18,2016-01-28-130,1.0
18,2016-01-28-142,1.0
18,2016-01-30-46,2.0
18,2016-01-30-58,1.0
18,2016-01-30-70,3.0
18,2016-01-30-82,2.0
18,2016-01-30-94,1.0
18,2016-01-30-106,1.0
18,2016-01-30-118,1.0
18,2016-01-30-130,1.0
18,2016-01-30-142,1.0
19,2016-01-22-46,3.0
19,2016-01-22-58,2.0
19,2016-01-22-70,3.0
19,2016-01-22-82,2.0
19,2016-01-22-94,2.0
19,2016-01-22-106,5.0
19,2016-01-22-118,3.0
19,2016-01-22-130,2.0
19,2016-01-22-142,2.0
19,2016-01-24-58,2.0
19,2016-01-24-70,3.0
19,2016-01-24-82,3.0
19,2016-01-24-94,6.0
19,2016-01-24-106,6.0
19,2016-01-24-118,7.0
19,2016-01-24-130,9.0
19,2016-01-24-142,3.0
19,2016-01-26-46,2.0
19,2016-01-26-58,6.0
19,2016-01-26-70,10.0
19,2016-01-26-82,3.0
19,2016-01-26-94,2.0
19,2016-01-26-106,3.0
19,2016-01-26-118,2.0
19,2016-01-26-130,2.0
19,2016-01-26-142,4.0
19,2016-01-28-58,3.0
19,2016-01-28-70,3.0
19,2016-01-28-82,2.0
19,2016-01-28-94,2.0
19,2016-01-28-106,2.0
19,2016-01-28-118,2.0
19,2016-01-28-130,3.0
19,2016-01-28-142,2.0
19,2016-01-30-46,3.0
19,2016-01-30-58,6.0
19,2016-01-30-70,2.0
19,2016-01-30-82,2.0
19,2016-01-30-94,2.0
19,2016-01-30-106,3.0
19,2016-01-30-118,2.0
19,2016-01-30-130,2.0
19,2016-01-30-142,2.0
20,2016-01-22-46,3.0
20,2016-01-22-58,6.0
20,2016-01-22-70,5.0
20,2016-01-22-82,5.0
20,2016-01-22-94,4.0
20,2016-01-22-106,33.0
20,2016-01-22-118,9.0
20,2016-01-22-130,10.0
20,2016-01-22-142,4.0
20,2016-01-24-58,5.0
20,2016-01-24-70,26.0
20,2016-01-24-82,9.0
20,2016-01-24-94,10.0
20,2016-01-24-106,8.0
20,2016-01-24-118,8.0
20,2016-01-24-130,10.0
20,2016-01-24-142,7.0
20,2016-01-26-46,10.0
20,2016-01-26-58,13.0
20,2016-01-26-70,17.0
20,2016-01-26-82,7.0
20,2016-01-26-94,4.0
20,2016-01-26-106,9.0
20,2016-01-26-118,8.0
20,2016-01-26-130,8.0
20,2016-01-26-142,3.0
20,2016-01-28-58,8.0
20,2016-01-28-70,3.0
20,2016-01-28-82,3.0
20,2016-01-28-94,3.0
20,2016-01-28-106,5.0
20,2016-01-28-118,6.0
20,2016-01-28-130,35.0
20,2016-01-28-142,3.0
20,2016-01-30-46,7.0
20,2016-01-30-58,3.0
20,2016-01-30-70,23.0
20,2016-01-30-82,24.0
20,2016-01-30-94,4.0
20,2016-01-30-106,4.0
20,2016-01-30-118,4.0
20,2016-01-30-130,4.0
20,2016-01-30-142,3.0
21,2016-01-22-46,3.0
21,2016-01-22-58,3.0
21,2016-01-22-70,3.0
21,2016-01-22-82,5.0
21,2016-01-22-94,3.0
21,2016-01-22-106,5.0
21,2016-01-22-118,3.0
21,2016-01-22-130,5.0
21,2016-01-22-142,2.0
21,2016-01-24-58,2.0
21,2016-01-24-70,8.0
21,2016-01-24-82,4.0
21,2016-01-24-94,4.0
21,2016-01-24-106,21.0
21,2016-01-24-118,21.0
21,2016-01-24-130,3.0
21,2016-01-24-142,2.0
21,2016-01-26-46,9.0
21,2016-01-26-58,5.0
21,2016-01-26-70,3.0
21,2016-01-26-82,3.0
21,2016-01-26-94,3.0
21,2016-01-26-106,3.0
21,2016-01-26-118,2.0
21,2016-01-26-130,2.0
21,2016-01-26-142,1.0
21,2016-01-28-58,4.0
21,2016-01-28-70,3.0
21,2016-01-28-82,2.0
21,2016-01-28-94,3.0
21,2016-01-28-106,3.0
21,2016-01-28-118,3.0
21,2016-01-28-130,2.0
21,2016-01-28-142,1.0
21,2016-01-30-46,10.0
21,2016-01-30-58,2.0
21,2016-01-30-70,3.0
21,2016-01-30-82,4.0
21,2016-01-30-94,3.0
21,2016-01-30-106,3.0
21,2016-01-30-118,2.0
21,2016-01-30-130,2.0
21,2016-01-30-142,2.0
22,2016-01-22-46,6.0
22,2016-01-22-58,10.0
22,2016-01-22-70,12.0
22,2016-01-22-82,12.0
22,2016-01-22-94,15.0
22,2016-01-22-106,24.0
22,2016-01-22-118,20.0
22,2016-01-22-130,14.0
22,2016-01-22-142,12.0
22,2016-01-24-58,9.0
22,2016-01-24-70,16.0
22,2016-01-24-82,14.0
22,2016-01-24-94,14.0
22,2016-01-24-106,23.0
22,2016-01-24-118,20.0
22,2016-01-24-130,18.0
22,2016-01-24-142,12.0
22,2016-01-26-46,9.0
22,2016-01-26-58,13.0
22,2016-01-26-70,12.0
22,2016-01-26-82,12.0
22,2016-01-26-94,16.0
22,2016-01-26-106,36.0
22,2016-01-26-118,17.0
22,2016-01-26-130,13.0
22,2016-01-26-142,5.0
22,2016-01-28-58,8.0
22,2016-01-28-70,12.0
22,2016-01-28-82,11.0
22,2016-01-28-94,14.0
